Id	Description	CharModelID	Name	Sex	NpcType	Level	AttackType	AttackDisType	SkillstrategyIndex	MaxHP	MaxMP	MaxXP	PDefense	PAttack	MDefense	MAttack	Hit	Dodge	Critical	DeCritical	Strike	Ductical	CritiAdd	CritiMis	AttackTime	MoveSpeed	Camp	PathRadius	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	DialogID	DialogRadius	DropItemId	Exp	IsAttackFly	BornEffctID	DieEffectID	RampType	EnhanceID	BelongType	CombatNPC	MissionNpcFlag
733	珍珑棋局副本-单人-困难	198	白棋子	1	0	40	0	0	-1	18024	0	0	766	766	2840	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	69	100	0	-1	-1	-1	53	2	1	0
734	珍珑棋局副本-单人-挑战	198	白棋子	1	0	60	0	0	-1	35016	0	0	1474	1474	5720	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	74	100	0	-1	-1	-1	54	2	1	0
735	珍珑棋局副本-队伍-简单	198	白棋子	1	0	20	0	0	-1	25408	0	0	275	275	2056	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	79	100	0	-1	-1	-1	55	2	1	0
736	珍珑棋局副本-队伍-困难	198	白棋子	1	0	40	0	0	-1	72096	0	0	766	766	5680	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	84	100	0	-1	-1	-1	56	2	1	0
737	珍珑棋局副本-队伍-挑战	198	白棋子	1	0	60	0	0	-1	140064	0	0	1474	1474	11440	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	89	100	0	-1	-1	-1	57	2	1	0
738	珍珑棋局副本-单人-简单	199	黑棋子	1	0	20	0	0	-1	6352	0	0	275	275	1028	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	64	100	0	-1	-1	-1	52	2	1	0
739	珍珑棋局副本-单人-困难	199	黑棋子	1	0	40	0	0	-1	18024	0	0	766	766	2840	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	69	100	0	-1	-1	-1	53	2	1	0
740	珍珑棋局副本-单人-挑战	199	黑棋子	1	0	60	0	0	-1	35016	0	0	1474	1474	5720	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	74	100	0	-1	-1	-1	54	2	1	0
741	珍珑棋局副本-队伍-简单	199	黑棋子	1	0	20	0	0	-1	25408	0	0	275	275	2056	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	79	100	0	-1	-1	-1	55	2	1	0
742	珍珑棋局副本-队伍-困难	199	黑棋子	1	0	40	0	0	-1	72096	0	0	766	766	5680	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	84	100	0	-1	-1	-1	56	2	1	0
743	珍珑棋局副本-队伍-挑战	199	黑棋子	1	0	60	0	0	-1	140064	0	0	1474	1474	11440	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	89	100	0	-1	-1	-1	57	2	1	0
744	珍珑棋局副本-单人-简单	200	黄金棋子	1	1	20	0	0	-1	6352	0	0	275	275	1028	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	65	100	0	-1	-1	-1	64	2	1	0
745	珍珑棋局副本-单人-困难	200	黄金棋子	1	1	40	0	0	-1	18024	0	0	766	766	2840	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	70	100	0	-1	-1	-1	65	2	1	0
746	珍珑棋局副本-单人-挑战	200	黄金棋子	1	1	60	0	0	-1	35016	0	0	1474	1474	5720	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	75	100	0	-1	-1	-1	66	2	1	0
747	珍珑棋局副本-队伍-简单	200	黄金棋子	1	1	20	0	0	-1	25408	0	0	275	275	2056	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	80	100	0	-1	-1	-1	67	2	1	0
748	珍珑棋局副本-队伍-困难	200	黄金棋子	1	1	40	0	0	-1	72096	0	0	766	766	5680	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	85	100	0	-1	-1	-1	68	2	1	0
749	珍珑棋局副本-队伍-挑战	200	黄金棋子	1	1	60	0	0	-1	140064	0	0	1474	1474	11440	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	90	100	0	-1	-1	-1	69	2	1	0
750	珍珑棋局副本-单人-简单	296	苏星河	1	2	20	0	0	30	20000	0	0	250	250	860	250	10445	-2002	2342	-557	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	67	100	1	-1	-1	2	58	2	1	0
751	珍珑棋局副本-单人-困难	296	苏星河	1	2	40	0	0	30	55000	0	0	560	560	2370	560	11523	214	3302	490	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	72	100	1	-1	-1	2	59	2	1	0
752	珍珑棋局副本-单人-挑战	296	苏星河	1	2	60	0	0	30	106000	0	0	1550	1550	5300	1550	15578	2227	4775	1983	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	77	100	1	-1	-1	2	60	2	1	0
753	珍珑棋局副本-队伍-简单	296	苏星河	1	2	20	0	0	30	80000	0	0	250	250	1720	250	10445	-2002	2342	-557	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	82	100	1	-1	-1	2	61	2	1	0
754	珍珑棋局副本-队伍-困难	296	苏星河	1	2	40	0	0	30	220000	0	0	560	560	4740	560	11523	214	3302	490	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	87	100	1	-1	-1	2	62	2	1	0
755	珍珑棋局副本-队伍-挑战	296	苏星河	1	2	60	0	0	30	424000	0	0	1550	1550	10600	1550	15578	2227	4775	1983	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	92	100	1	-1	-1	2	63	2	1	0
756	珍珑棋局副本-单人-简单	201	段延庆	1	2	20	0	0	29	20000	0	0	250	250	860	250	10445	-2002	2342	-557	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	66	100	1	-1	-1	2	58	2	0	0
757	珍珑棋局副本-单人-困难	201	段延庆	1	2	40	0	0	29	55000	0	0	560	560	2370	560	11523	214	3302	490	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	71	100	1	-1	-1	2	59	2	0	0
758	珍珑棋局副本-单人-挑战	201	段延庆	1	2	60	0	0	29	106000	0	0	1550	1550	5300	1550	15578	2227	4775	1983	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	76	100	1	-1	-1	2	60	2	0	0
759	珍珑棋局副本-队伍-简单	201	段延庆	1	2	20	0	0	29	80000	0	0	250	250	1720	250	10445	-2002	2342	-557	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	81	100	1	-1	-1	2	61	2	0	0
760	珍珑棋局副本-队伍-困难	201	段延庆	1	2	40	0	0	29	220000	0	0	560	560	4740	560	11523	214	3302	490	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	86	100	1	-1	-1	2	62	2	0	0
761	珍珑棋局副本-队伍-挑战	201	段延庆	1	2	60	0	0	29	424000	0	0	1550	1550	10600	1550	15578	2227	4775	1983	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	91	100	1	-1	-1	2	63	2	0	0
762	珍珑棋局副本-单人-简单	290	远古棋魂	1	2	20	0	0	31	40000	0	0	250	0	860	250	10445	-2002	2342	-557	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	68	100	1	-1	-1	2	58	2	1	0
763	珍珑棋局副本-单人-困难	290	远古棋魂	1	2	40	0	0	31	110000	0	0	560	0	2370	560	11523	214	3302	490	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	73	100	1	-1	-1	2	59	2	1	0
764	珍珑棋局副本-单人-挑战	290	远古棋魂	1	2	60	0	0	31	212000	0	0	1550	0	5300	1550	15578	2227	4775	1983	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	78	100	1	-1	-1	2	60	2	1	0
765	珍珑棋局副本-队伍-简单	290	远古棋魂	1	2	20	0	0	31	160000	0	0	250	0	1720	250	10445	-2002	2342	-557	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	83	100	1	-1	-1	2	61	2	1	0
766	珍珑棋局副本-队伍-困难	290	远古棋魂	1	2	40	0	0	31	440000	0	0	560	0	4740	560	11523	214	3302	490	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	88	100	1	-1	-1	2	62	2	1	0
767	珍珑棋局副本-队伍-挑战	290	远古棋魂	1	2	60	0	0	31	848000	0	0	1550	0	10600	1550	15578	2227	4775	1983	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	93	100	1	-1	-1	2	63	2	1	0
768	燕王古墓副本-单人-简单	162	慕容德	1	2	1	0	0	17	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	100	1	52	-1	2	46	2	1	0
769	燕王古墓副本-单人-困难	162	慕容德	1	2	1	0	0	17	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	55	100	1	52	-1	2	47	2	1	0
770	燕王古墓副本-单人-挑战	162	慕容德	1	2	1	0	0	17	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	57	100	1	52	-1	2	48	2	1	0
771	燕王古墓副本-队伍-简单	162	慕容德	1	2	1	0	0	17	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	59	100	1	52	-1	2	49	2	1	0
772	燕王古墓副本-队伍-困难	162	慕容德	1	2	1	0	0	17	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	61	100	1	52	-1	2	50	2	1	0
773	燕王古墓副本-队伍-挑战	162	慕容德	1	2	1	0	0	17	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	63	100	1	52	-1	2	51	2	1	0
774	燕王古墓副本-单人-简单	163	慕容垂	1	2	1	0	0	18	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	1	100	1	52	-1	2	46	2	1	0
775	燕王古墓副本-单人-困难	163	慕容垂	1	2	1	0	0	18	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	55	100	1	52	-1	2	47	2	1	0
776	燕王古墓副本-单人-挑战	163	慕容垂	1	2	1	0	0	18	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	57	100	1	52	-1	2	48	2	1	0
777	燕王古墓副本-队伍-简单	163	慕容垂	1	2	1	0	0	18	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	59	100	1	52	-1	2	49	2	1	0
778	燕王古墓副本-队伍-困难	163	慕容垂	1	2	1	0	0	18	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	61	100	1	52	-1	2	50	2	1	0
779	燕王古墓副本-队伍-挑战	163	慕容垂	1	2	1	0	0	18	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	63	100	1	52	-1	2	51	2	1	0
780	燕王古墓副本-单人-简单	164	慕容恪	1	2	1	0	0	19	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	1	100	1	52	-1	2	46	2	1	0
781	燕王古墓副本-单人-困难	164	慕容恪	1	2	1	0	0	19	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	55	100	1	52	-1	2	47	2	1	0
782	燕王古墓副本-单人-挑战	164	慕容恪	1	2	1	0	0	19	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	57	100	1	52	-1	2	48	2	1	0
783	燕王古墓副本-队伍-简单	164	慕容恪	1	2	1	0	0	19	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	59	100	1	52	-1	2	49	2	1	0
784	燕王古墓副本-队伍-困难	164	慕容恪	1	2	1	0	0	19	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	61	100	1	52	-1	2	50	2	1	0
785	燕王古墓副本-队伍-挑战	164	慕容恪	1	2	1	0	0	19	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	63	100	1	52	-1	2	51	2	1	0
786	燕王古墓副本-单人-简单	165	慕容皝	1	2	1	0	0	20	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	1	100	1	52	-1	2	46	2	1	0
787	燕王古墓副本-单人-困难	165	慕容皝	1	2	1	0	0	20	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	55	100	1	52	-1	2	47	2	1	0
788	燕王古墓副本-单人-挑战	165	慕容皝	1	2	1	0	0	20	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	57	100	1	52	-1	2	48	2	1	0
789	燕王古墓副本-队伍-简单	165	慕容皝	1	2	1	0	0	20	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	59	100	1	52	-1	2	49	2	1	0
790	燕王古墓副本-队伍-困难	165	慕容皝	1	2	1	0	0	20	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	61	100	1	52	-1	2	50	2	1	0
791	燕王古墓副本-队伍-挑战	165	慕容皝	1	2	1	0	0	20	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	63	100	1	52	-1	2	51	2	1	0
792	燕王古墓副本-单人-简单	166	慕容博	1	2	1	0	0	21	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	1	100	1	52	-1	2	46	2	1	0
793	燕王古墓副本-单人-困难	166	慕容博	1	2	1	0	0	21	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	55	100	1	52	-1	2	47	2	1	0
794	燕王古墓副本-单人-挑战	166	慕容博	1	2	1	0	0	21	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	57	100	1	52	-1	2	48	2	1	0
795	燕王古墓副本-队伍-简单	166	慕容博	1	2	1	0	0	21	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	59	100	1	52	-1	2	49	2	1	0
796	燕王古墓副本-队伍-困难	166	慕容博	1	2	1	0	0	21	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	61	100	1	52	-1	2	50	2	1	0
797	燕王古墓副本-队伍-挑战	166	慕容博	1	2	1	0	0	21	6000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	63	100	1	52	-1	2	51	2	1	0
798	燕王古墓副本-单人-简单-守墓兵卒	167	守墓兵卒	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	0	100	1	-1	-1	-1	40	2	1	0
799	燕王古墓副本-单人-困难-守墓兵卒	167	守墓兵卒	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	54	100	1	-1	-1	-1	41	2	1	0
800	燕王古墓副本-单人-挑战-守墓兵卒	167	守墓兵卒	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	56	100	1	-1	-1	-1	42	2	1	0
801	燕王古墓副本-队伍-简单-守墓兵卒	167	守墓兵卒	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	58	100	1	-1	-1	-1	43	2	1	0
802	燕王古墓副本-队伍-困难-守墓兵卒	167	守墓兵卒	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	60	100	1	-1	-1	-1	44	2	1	0
803	燕王古墓副本-队伍-挑战-守墓兵卒	167	守墓兵卒	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	62	100	1	-1	-1	-1	45	2	1	0
804	燕王古墓副本-单人-简单-守墓将军	168	守墓将军	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	0	100	1	-1	-1	-1	40	2	1	0
805	燕王古墓副本-单人-困难-守墓将军	168	守墓将军	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	54	100	1	-1	-1	-1	41	2	1	0
806	燕王古墓副本-单人-挑战-守墓将军	168	守墓将军	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	56	100	1	-1	-1	-1	42	2	1	0
807	燕王古墓副本-队伍-简单-守墓将军	168	守墓将军	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	58	100	1	-1	-1	-1	43	2	1	0
808	燕王古墓副本-队伍-困难-守墓将军	168	守墓将军	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	60	100	1	-1	-1	-1	44	2	1	0
809	燕王古墓副本-队伍-挑战-守墓将军	168	守墓将军	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	62	100	1	-1	-1	-1	45	2	1	0
810	燕王古墓副本-单人-简单-帝王之魄	169	帝王之魄	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	0	100	1	-1	-1	-1	40	2	1	0
811	燕王古墓副本-单人-困难-帝王之魄	169	帝王之魄	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	54	100	1	-1	-1	-1	41	2	1	0
812	燕王古墓副本-单人-挑战-帝王之魄	169	帝王之魄	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	56	100	1	-1	-1	-1	42	2	1	0
813	燕王古墓副本-队伍-简单-帝王之魄	169	帝王之魄	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	58	100	1	-1	-1	-1	43	2	1	0
814	燕王古墓副本-队伍-困难-帝王之魄	169	帝王之魄	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	60	100	1	-1	-1	-1	44	2	1	0
815	燕王古墓副本-队伍-挑战-帝王之魄	169	帝王之魄	1	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	62	100	1	-1	-1	-1	45	2	1	0
816	珍珑棋局副本-单人-困难	296	苏星河	0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	7	2	72	100	1	-1	-1	-1	58	2	0	0
817	珍珑棋局副本-单人-困难	201	段延庆	0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	7	2	71	100	1	-1	-1	-1	58	2	0	0
818	珍珑棋局副本-单人-简单主角心魔：少林	0	心魔	0	2	1	0	0	0	1000	100	0	50	500	50	500	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	64	2	0	0
819	珍珑棋局副本-单人-困难主角心魔：少林	0	心魔	0	2	1	0	0	0	2000	100	0	100	1000	100	1000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	65	2	0	0
820	珍珑棋局副本-单人-挑战主角心魔：少林	0	心魔	0	2	1	0	0	0	5000	100	0	250	2000	250	2000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	66	2	0	0
821	珍珑棋局副本-队伍-简单主角心魔：少林	0	心魔	0	2	1	0	0	0	5000	100	0	50	2000	50	2000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	67	2	0	0
822	珍珑棋局副本-队伍-困难主角心魔：少林	0	心魔	0	2	1	0	0	0	10000	100	0	100	4000	100	4000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	68	2	0	0
823	珍珑棋局副本-队伍-挑战主角心魔：少林	0	心魔	0	2	1	0	0	0	15000	100	0	250	8000	250	8000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	69	2	0	0
824	珍珑棋局副本-单人-简单主角心魔：天山	1	心魔	1	2	1	0	0	0	1000	100	0	50	500	50	500	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	64	2	0	0
825	珍珑棋局副本-单人-困难主角心魔：天山	1	心魔	1	2	1	0	0	0	2000	100	0	100	1000	100	1000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	65	2	0	0
826	珍珑棋局副本-单人-挑战主角心魔：天山	1	心魔	1	2	1	0	0	0	5000	100	0	250	2000	250	2000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	66	2	0	0
827	珍珑棋局副本-队伍-简单主角心魔：天山	1	心魔	1	2	1	0	0	0	5000	100	0	50	2000	50	2000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	67	2	0	0
828	珍珑棋局副本-队伍-困难主角心魔：天山	1	心魔	1	2	1	0	0	0	10000	100	0	100	4000	100	4000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	68	2	0	0
829	珍珑棋局副本-队伍-挑战主角心魔：天山	1	心魔	1	2	1	0	0	0	15000	100	0	250	8000	250	8000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	69	2	0	0
830	珍珑棋局副本-单人-简单主角心魔：大理	2	心魔	0	2	1	0	0	0	1000	100	0	50	500	50	500	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	64	2	0	0
831	珍珑棋局副本-单人-困难主角心魔：大理	2	心魔	0	2	1	0	0	0	2000	100	0	100	1000	100	1000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	65	2	0	0
832	珍珑棋局副本-单人-挑战主角心魔：大理	2	心魔	0	2	1	0	0	0	5000	100	0	250	2000	250	2000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	66	2	0	0
833	珍珑棋局副本-队伍-简单主角心魔：大理	2	心魔	0	2	1	0	0	0	5000	100	0	50	2000	50	2000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	67	2	0	0
834	珍珑棋局副本-队伍-困难主角心魔：大理	2	心魔	0	2	1	0	0	0	10000	100	0	100	4000	100	4000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	68	2	0	0
835	珍珑棋局副本-队伍-挑战主角心魔：大理	2	心魔	0	2	1	0	0	0	15000	100	0	250	8000	250	8000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	69	2	0	0
836	珍珑棋局副本-单人-简单主角心魔：逍遥	3	心魔	1	2	1	0	0	0	1000	100	0	50	500	50	500	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	64	2	0	0
837	珍珑棋局副本-单人-困难主角心魔：逍遥	3	心魔	1	2	1	0	0	0	2000	100	0	100	1000	100	1000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	65	2	0	0
838	珍珑棋局副本-单人-挑战主角心魔：逍遥	3	心魔	1	2	1	0	0	0	5000	100	0	250	2000	250	2000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	66	2	0	0
839	珍珑棋局副本-队伍-简单主角心魔：逍遥	3	心魔	1	2	1	0	0	0	5000	100	0	50	2000	50	2000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	67	2	0	0
840	珍珑棋局副本-队伍-困难主角心魔：逍遥	3	心魔	1	2	1	0	0	0	10000	100	0	100	4000	100	4000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	68	2	0	0
841	珍珑棋局副本-队伍-挑战主角心魔：逍遥	3	心魔	1	2	1	0	0	0	15000	100	0	250	8000	250	8000	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	-1	69	2	0	0
842	废弃	202	一级聚宝盆	1	2	30	0	0	-1	75294720	100	0	434	3951	434	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
843	废弃	203	二级聚宝盆	1	2	30	0	0	-1	75294720	100	0	434	3951	434	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
