Id	Desc	ModelId	EffectId	Component	SetId	Durable	HP	HP_Per	MP	MP_Per	PhysicsAttack	PhysicsAttack_Per	MagicAttack	MagicAttack_Per	PhysicsDefence	PhysicsDefence_Per	MagicDefence	MagicDefence_Per	AttackSpeed	AttackSpeed_Per	AllAttack	AllAttack_Per	AllDefence	AllDefence_Per	AddAttrType1	AddAttrValue1	AddAttrPer1	AddAttrType2	AddAttrValue2	AddAttrPer2	AddAttrType3	AddAttrValue3	AddAttrPer3	AddAttrType4	AddAttrValue4	AddAttrPer4
51650	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	274	0	9	237	0	-1	0	0
51651	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	374	0	9	237	0	-1	0	0
51652	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	374	0	9	237	0	-1	0	0
51653	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	374	0	9	237	0	-1	0	0
51654	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	499	0	9	237	0	-1	0	0
51655	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	499	0	9	237	0	-1	0	0
51656	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	499	0	9	237	0	-1	0	0
51657	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	274	0	9	324	0	-1	0	0
51658	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	274	0	9	324	0	-1	0	0
51659	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	274	0	9	324	0	-1	0	0
51660	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	374	0	9	324	0	-1	0	0
51661	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	374	0	9	324	0	-1	0	0
51662	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	374	0	9	324	0	-1	0	0
51663	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	499	0	9	324	0	-1	0	0
51664	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	499	0	9	324	0	-1	0	0
51665	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	499	0	9	324	0	-1	0	0
51666	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	274	0	9	432	0	-1	0	0
51667	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	274	0	9	432	0	-1	0	0
51668	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	274	0	9	432	0	-1	0	0
51669	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	374	0	9	432	0	-1	0	0
51670	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	374	0	9	432	0	-1	0	0
51671	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	374	0	9	432	0	-1	0	0
51672	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	499	0	9	432	0	-1	0	0
51673	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	499	0	9	432	0	-1	0	0
51674	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	564	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	499	0	9	432	0	-1	0	0
51675	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	274	0	9	237	0	-1	0	0
51676	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	274	0	9	237	0	-1	0	0
51677	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	274	0	9	237	0	-1	0	0
51678	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	374	0	9	237	0	-1	0	0
51679	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	374	0	9	237	0	-1	0	0
51680	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	374	0	9	237	0	-1	0	0
51681	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	499	0	9	237	0	-1	0	0
51682	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	499	0	9	237	0	-1	0	0
51683	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	499	0	9	237	0	-1	0	0
51684	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	274	0	9	324	0	-1	0	0
51685	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	274	0	9	324	0	-1	0	0
51686	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	274	0	9	324	0	-1	0	0
51687	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	374	0	9	324	0	-1	0	0
51688	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	374	0	9	324	0	-1	0	0
51689	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	374	0	9	324	0	-1	0	0
51690	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	499	0	9	324	0	-1	0	0
51691	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	499	0	9	324	0	-1	0	0
51692	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	499	0	9	324	0	-1	0	0
51693	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	274	0	9	432	0	-1	0	0
51694	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	274	0	9	432	0	-1	0	0
51695	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	274	0	9	432	0	-1	0	0
51696	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	374	0	9	432	0	-1	0	0
51697	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	374	0	9	432	0	-1	0	0
51698	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	374	0	9	432	0	-1	0	0
51699	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	320	0	0	0	-1	0	0	7	499	0	9	432	0	-1	0	0
51700	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	437	0	0	0	-1	0	0	7	499	0	9	432	0	-1	0	0
51701	生活技能装护符（80）	-1	-1	9	-1	-1	5952	0	752	0	0	0	0	0	0	0	0	0	-1	0	583	0	0	0	-1	0	0	7	499	0	9	432	0	-1	0	0
51702	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51703	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51704	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51705	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51706	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51707	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51708	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51709	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51710	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51711	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51712	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51713	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51714	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51715	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51716	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51717	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	393	0	-1	0	0
51718	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	393	0	-1	0	0
51719	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	393	0	-1	0	0
51720	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	524	0	-1	0	0
51721	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	524	0	-1	0	0
51722	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	524	0	-1	0	0
51723	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	524	0	-1	0	0
51724	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	524	0	-1	0	0
51725	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	524	0	-1	0	0
51726	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	524	0	-1	0	0
51727	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	524	0	-1	0	0
51728	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	524	0	-1	0	0
51729	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51730	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51731	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51732	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51733	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51734	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51735	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51736	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51737	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51738	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51739	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51740	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51741	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51742	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51743	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51744	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	393	0	-1	0	0
51745	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	393	0	-1	0	0
51746	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	393	0	-1	0	0
51747	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	524	0	-1	0	0
51748	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	524	0	-1	0	0
51749	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	524	0	-1	0	0
51750	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	524	0	-1	0	0
51751	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	524	0	-1	0	0
51752	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	524	0	-1	0	0
51753	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	524	0	-1	0	0
51754	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	524	0	-1	0	0
51755	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	684	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	524	0	-1	0	0
51756	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51757	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51758	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51759	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51760	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51761	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51762	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51763	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51764	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51765	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51766	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51767	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51768	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51769	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51770	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51771	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	393	0	-1	0	0
51772	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	393	0	-1	0	0
51773	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	393	0	-1	0	0
51774	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	524	0	-1	0	0
51775	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	524	0	-1	0	0
51776	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	524	0	-1	0	0
51777	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	524	0	-1	0	0
51778	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	524	0	-1	0	0
51779	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	524	0	-1	0	0
51780	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	524	0	-1	0	0
51781	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	524	0	-1	0	0
51782	生活技能装戒指（100）	-1	-1	8	-1	-1	4065	0	912	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	524	0	-1	0	0
51783	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51784	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51785	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	288	0	-1	0	0
51786	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51787	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51788	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	288	0	-1	0	0
51789	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51790	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51791	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	614	0	9	288	0	-1	0	0
51792	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51793	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51794	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	337	0	9	393	0	-1	0	0
51795	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	393	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51796	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	536	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
51797	生活技能装戒指（100）	-1	-1	8	-1	-1	5544	0	501	0	0	0	0	0	0	0	0	0	-1	0	715	0	0	0	-1	0	0	7	460	0	9	393	0	-1	0	0
