Id	Desc	StrDictionary
3106	结婚_提示_20140901	【{0}】公子和【{1}】姑娘结婚仪式完毕，大家可以到苏州观礼巡游。
3107	结婚_提示_20140901	恭喜您和爱人喜结连理！由于您举办的是豪华婚礼，所以我们为您准备了免费的花车巡游，请携爱人组队前往苏州NPC迎宾处进行巡游活动。
3108	帮会_提示_20140902	招募
3109	帮会_提示_20140902	只有帮主能够招募
3110	帮会_提示_20140902	每30秒能发送一次招募信息，请稍候尝试。
3111	帮会_提示_20140902	{0}帮会招募成员。
3112	帮会野外战_提示_20140902	只有帮主或者副帮主能够宣战。
3113	帮会野外战_提示_20140902	每日的12：00到23：00之间可以发起宣战，目前不在该时间内。
3114	帮会野外战_提示_20140902	每8小时只能宣战一次，请在{0}分钟后尝试。
3115	帮会野外战_提示_20140902	每24小时只能对同一帮会发起一次宣战，请在{0}分钟后尝试。
3116	帮会野外战_提示_20140902	{0}帮会向{1}帮会发起宣战，江湖一时间风起云涌。
3117	帮会野外战_提示_20140902	已发起了对{0}帮会的宣战，请等待对方帮主或副帮主确认。
3118	帮会野外战_提示_20140902	{0}帮会向本帮发起野外宣战，是否应战？
3119	帮会野外战_提示_20140902	该帮会已经解散，无法宣战
3120	帮会野外战_提示_20140902	该帮会已经解散，应战失败
3121	帮会野外战_提示_20140902	{0}帮会怯战而逃，拒绝了来自{1}帮会的宣战。
3122	帮会野外战_提示_20140902	本帮发起了对{0}帮会的挑战，2小时之内双方成员在野外默认为敌对状态，PK无惩罚
3123	帮会野外战_提示_20140902	本帮接受了来自{0}帮会的挑战，2小时之内双方成员在野外默认为敌对状态，PK无惩罚
3124	帮会野外战_提示_20140902	本帮与{0}帮会的交战已结束，双方成员在野外敌对状态已取消
3125	帮会野外战_提示_20140902	帮战切磋
3126	帮会野外战_提示_20140902	野外宣战
3127	帮会野外战_提示_20140902	宣战
3128	帮会野外战_提示_20140902	选择【帮战切磋】可与指定帮会进入帮战晋级赛的练习赛进行竞技。
3129	帮会野外战_提示_20140902	选择【野外宣战】会与指定帮会进入敌对状态，双方成员在野外默认为敌对状态，PK无惩罚。战斗持续2小时。
3130	帮会野外战_提示_20140902	当前本帮的敌对帮会：
3131	帮会野外战_提示_20140902	该帮会已经和本帮处于敌对状态，无需宣战
3132	光棍节_提示_20140902	非活动期间，不可使用该物品
3133	光棍节_提示_20140903	当前表白对象无效，请先重新选择表白对象
3134	分享_UI_20140901	您已经使用过南瓜分享码，不能再次使用。
3135	光棍节_提示_20140903	非活动期间，不可接取该任务
3136	结婚_对白_20140901	贵宾到，里面请！
3137	结婚_选项_20140901	进入礼堂
3138	结婚_选项_20140901	开始巡游
3139	VIP_UI_20140902	  ·燕子坞：{0}次#r
3140	VIP_UI_20140903	  ·聚贤庄：{0}次#r
3141	VIP_UI_20140904	  ·燕王古墓：{0}次#r
3142	VIP_UI_20140905	  ·珍珑棋局：{0}次#r
3143	VIP_UI_20140906	  ·少室山：{0}次#r
3144	VIP_UI_20140907	  ·怒海锄奸：{0}次#r
3145	VIP_UI_20140908	  ·藏经阁：{0}次#r
3146	光棍节_提示_20140902	{0}见到你以后心跳如小鹿乱撞
3147	挂机_UI_20140902	选择装备
3148	伙伴_UI_20140902	免费:{0}/{1}
3149	师门商店_提示_20140903	您的情义不足，无法购买
3150	付费功能_公告_20140903	<a>【{0}】</a>将<a>[{1}]</a>成功强化到{2}级。
3151	付费功能_公告_20140903	<a>【{0}】</a>奋发努力，将<a>[{1}]</a>打成绿色12星。
3152	付费功能_公告_20140903	<a>【{0}】</a>孜孜不倦，将<a>[{1}]</a>打成蓝色12星。
3153	付费功能_公告_20140903	<a>【{0}】</a>精诚所至，将<a>[{1}]</a>打成紫色12星。
3154	付费功能_公告_20140903	<a>【{0}】</a>承蒙天龙赐福，将<a>[{1}]</a>打成橙色12星。
3155	付费功能_公告_20140903	在<a>【{0}】</a>的悉心养育下，伙伴升到{1}颗星。
3156	付费功能_公告_20140903	<a>【{0}】</a>时来运转，获得了橙色伙伴{1}。
3157	付费功能_公告_20140903	<a>【{0}】</a>对美人{1}精心呵护、体贴入微，将她进阶为紫色。
3158	付费功能_公告_20140903	<a>【{0}】</a>与美人{1}海誓山盟、鸾凤和鸣，将她进阶为橙色。
3159	totips_ui_20140903	剩余:{0}
3160	帮会野外战_提示_20140902	你杀死了玩家{0}
3161	帮会野外战_提示_20140902	本帮已经对该帮会发起了宣战，请等候对方应答
3162	帮会野外战_提示_20140902	本帮正在发起对其他帮会的宣战，请等候对方应答
3163	帮会野外战_提示_20140902	{0}帮会对本帮发起了野外宣战，请在1分内点击帮战推送图标查看应答
3164	帮会野外战_提示_20140902	本帮已经有人做出了应答或应答超时，应答失败
3165	帮会野外战_提示_20140902	{0}帮会接受了{1}帮会的挑战，2小时内双方成员在野外默认为敌对状态
3166	帮会野外战_提示_20140902	野外宣战暂未开放
3167	帮战_提示	帮会切磋战暂未开放
3168	帮战_提示	只显示敌对帮会
3169	帮战_提示	是否向该帮会发起野外宣战
3170	组队_提示_20140905	邀请已发送
3171	付费功能_公告_20140905	天降祥瑞，奇宝现世，<a>【{0}】</a>获得了一颗<a>[{1}]</a>
3172	充值_提示_20140905	充值成功！获得{0}元宝！
3173	光棍节_提示_20140906	{0}偶然遇到了你，心中就如小鹿乱撞，一见倾心~
3174	感恩节称号获得_广播_2014906	<a>【{0}】</a>为了炼制丹药，残忍地屠宰了无数火鸡，人称【{1}】。
3175	结婚_提示_210140909	今日分享婚礼经验和金币次数已达上限
3176	结婚_提示_210140909	队伍中有人离婚未超过24小时，无法再次结婚
3177	酒楼_提示_210140910	今日帮助好友次数已达上限。
3178	结婚_提示_210140909	结婚双方等级均达到30级方可结婚
3179	帮会_提示_210140910	一个帮会同时最多能攻击2个阵眼。
3180	帮会_提示_20140910	对不起，当前帮会申请队列已满，请加入其他帮会。
3181	主界面_提示_20140910	是否离开队伍？
3182	帮战_提示_20140910	只能同时占领一个据点，抢夺失败
3183	帮战_提示_20140910	队友{0}已经参与占领其他据点，无法再次参与抢夺
3184	结婚_提示_210140910	您的巡游已经结束。
3185	排行榜_UI_210140910	在线小时
3186	师门_UI_210140910	是否确认解散师门？
3187	每日抽奖_提示_210140911	等级达到10级之后可以抽奖。
3188	领奖_提示_210140912	等级达到5级之后才可以领取奖励。
3189	摇钱树_提示_210140913	等级达到15级之后才可以领取。
3190	推送_提示_20140911	你的酒楼可以结账了
3191	帮会_提示_20140911	{0}帮会在【{1}】的领导下，等级达到{2}级！
3192	分线_UI_210140910	{0}线
3193	帮会_提示_20140911	请先加入帮会
3194	师门_提示_20140911	请先加入师门
3195	排行榜_UI_20140911	{0}时{1}分{2}秒
3196	排行榜_提示信息_20140630	排行榜奖励
3197	道具_提示_20140912	获得{0}时装
3198	藏经阁排行榜_奖励信息_20140912	藏经阁：通关90、100层将会获得稀有称号；
3199	排行榜_奖励信息_20140912	2帮战海选
3200	排行榜_奖励信息_20140912	3帮战海选击杀数
3201	战绩排行榜_奖励信息_20140912	4华山战绩
3202	金腰带排行榜_奖励信息_20140912	5华山金腰带
3203	等级排行榜_奖励信息_20140912	◆稀有称号：前三名分别获得橙色、紫色品质称号，其余上榜者获得蓝色品质称号；#r◆绑定元宝：开服前7天，前三名每日可分别获得300、200、100绑定元宝，其余上榜者每日均可获得30绑定元宝。
3204	战力排行榜_奖励信息_20140912	◆稀有称号：前三名分别获得橙色、紫色品质称号，其余上榜者获得蓝色品质称号；#r◆绑定元宝：开服前7天，前三名每日可分别获得300、200、100绑定元宝，其余上榜者每日均可获得30绑定元宝。#r◆声望奖励：前二十名每日可获得最多250点声望奖励，名次越高声望奖励越多。
3205	血量排行榜_奖励信息_20140912	◆稀有称号：前三名分别获得橙色、紫色品质称号，其余上榜者获得蓝色品质称号。
3206	帮会实力排行榜_奖励信息_20140912	9帮会实力：
3207	华山论剑排行榜_奖励信息_20140912	◆稀有称号：八强分别获得橙色、紫色品质称号，其余参赛者获得蓝色、绿色品质称号；#r◆极品装备：华山论剑第一名奖励橙色品质腰带，其余参赛者奖励紫色品质腰带。
3208	门派大弟子排行榜_奖励信息_20140912	◆稀有称号：前三名分别获得橙色、紫色品质称号，其余上榜者获得蓝色品质称号；#r◆绑定元宝：前三名每日可分别获得100、60、30绑定元宝。
3209	金币排行榜_奖励信息_20140912	◆稀有称号：前三名分别获得橙色、紫色品质称号，其余上榜者获得蓝色品质称号。
3210	宗师排行榜_奖励信息_20140912	◆稀有称号：前三名分别获得橙色、紫色品质称号，其余上榜者获得蓝色品质称号。
3211	消费排行榜_奖励信息_20140912	◆稀有称号：前三名分别获得橙色、紫色品质称号，其余上榜者获得蓝色品质称号。
3212	攻击排行榜_奖励信息_20140912	◆稀有称号：前三名分别获得橙色、紫色品质称号，其余上榜者获得蓝色品质称号。
3213	排行榜_奖励信息_20140912	充值排行：#r称号奖励：上榜即有，名次越高，称号越稀有；
3214	排行榜_奖励信息_20140912	20师门战力
3215	少室山排行榜_奖励信息_20140912	21少室山排行
3216	勤奋排行榜_奖励信息_20140912	◆稀有称号：前三名分别获得橙色、紫色品质称号，其余上榜者获得蓝色品质称号；#r◆绑定元宝：前三名每日可分别获得100、60、30绑定元宝。
3217	帮会日常活动_提示信息_20140504	{0}地区{1}线发现宝藏，请各位武林朋友前往[{2}，{3}]相助！
3218	复活_UI_20140913	确认返回主城么?
3219	师门_提示_20140913	你已经满足创建师门条件，快去创建师门吧
3220	帮会_提示_20140913	是否对该玩家执行任命操作？
3221	帮会_提示_20140913	禅让将把帮主之位转给别人，此操作不能撤销，确认要执行？
3222	副本_提示_20140913	两人以上队伍才可以挑战少室山。
3223	战力体检_配表_20140913	打开商城
3224	雇佣兵_配表_20140915	无人可雇佣，邀请好友上线，再尝试。
3225	充值_数量标题_20140915	请输入购买金额
3226	充值_任意购价格_20140915	1元
3227	帮会_UI_20140915	帮会内部组队打日常副本额外获得帮贡
3228	少室山_提示_20140916	副本死亡次数{0}/20
3229	少室山_提示_20140916	副本死亡次数20/20，副本失败
3230	PK_UI_20140915	当杀气值满20点时，玩家将被传送至监狱。每连续在线1分钟杀气值降低1点，杀气值为0时将可以离开监狱。（监狱内PK不涨杀气）
3231	美人_UI_20140914	冰魄丹剩余:{0}
3232	GM禁言_20140916_提示	此角色已被封停，{0}天{1}小时{2}分钟后解封。
3233	GM禁言_20140916_提示	你已被禁言，{0}天{1}小时{2}分钟后解禁。
3234	情义_公告提示_20140916	情比天高，义比金坚，您获得{0}次进入[{1}]组队模式的机会
3235	熊猫时装_提示_20140916	<a>{0}</a>打开【奢华糖果礼包】，惊喜地得到了一件萌萌的<a>【{1}】</a>时装！
3236	熊猫坐骑_提示_20140916	<a>{0}</a>打开【奢华糖果礼包】，获得了其梦寐以求的笨笨的<a>【{1}】</a>坐骑！
3237	美人_UI_20140917	白
3238	美人_UI_20140917	绿
3239	美人_UI_20140917	蓝
3240	美人_UI_20140917	紫
3241	美人_UI_20140917	橙
3242	寄售行_提示_20140917	是否花费{0}元宝购买{1}
3243	VIP_提示	◆ 开启酒楼第{0}个桌子#r
3244	VIP_提示	◆ 开启自动强化功能#r
3245	万圣节SNS_提示_20140917	#天龙八部3D版，指尖武侠新体验#万圣节南瓜送给你！我{0}在{1}服务器。输入奖励码{2}可得限量版糖果礼包!
3246	万圣节SNS_邮件_20140918	恭喜！您的好友带着您的南瓜进入游戏！特发【糖果礼包】奖励。携友同行共闯江湖！
3247	万圣节SNS_邮件_20140919	欢迎您带着好友的南瓜进入游戏。特发【糖果礼包】奖励。携友同行共闯江湖！
3248	万圣节SNS_邮件_20140918	恭喜！您的好友带着您的南瓜进入游戏！特发【糖果礼包】奖励。请查看邮件！
3249	等级排行榜_邮件_20140919	恭喜你于开服前7天，在等级排行榜上名列榜首！特奖励300绑定元宝！
3250	等级排行榜_邮件_20140920	恭喜你于开服前7天，在等级排行榜上名列第二！特奖励200绑定元宝！
3251	等级排行榜_邮件_20140921	恭喜你于开服前7天，在等级排行榜上名列第三！特奖励100绑定元宝！
3252	等级排行榜_邮件_20140922	恭喜你于开服前7天，成功登上等级排行榜！特奖励30绑定元宝！
3253	战力排行榜_邮件_20140919	恭喜你于开服前7天，在战力排行榜上名列榜首！特奖励300绑定元宝！
3254	战力排行榜_邮件_20140920	恭喜你于开服前7天，在战力排行榜上名列第二！特奖励200绑定元宝！
3255	战力排行榜_邮件_20140921	恭喜你于开服前7天，在战力排行榜上名列第三！特奖励100绑定元宝！
3256	战力排行榜_邮件_20140922	恭喜你于开服前7天，成功登上战力排行榜！特奖励30绑定元宝！
3257	门派大弟子排行榜_邮件_20140919	恭喜你在门派大弟子排行榜上名列榜首！特奖励100绑定元宝！
3258	门派大弟子排行榜_邮件_20140920	恭喜你在门派大弟子排行榜上名列第二！特奖励60绑定元宝！
3259	门派大弟子排行榜_邮件_20140921	恭喜你在门派大弟子排行榜上名列第三！特奖励30绑定元宝！
