SkillExID	Desc	BaseId	SkillDesc	level	CombatValue	SkillLogic	LogicParam01	LogicParam02	LogicParam03	LogicParam04	RefixThreat	Radius	CDTimeId	SkillDelayTime	SkillContinueTime	YinChangTime	DelType_01	DelNum_01	DelType_02	DelNum_02	GainsType_01	GainsNum_01	GainsType_02	GainsNum_02	NextSkillId	Impact_01	Impact_2	Impact_03	Impact_04	Impact_05	Impact_06	SatrtMotionId	EndMotionId	CameraRockId	CameraRockRate	SceneEffectId	BulletEffectID_01	BulletEffectID_02	BulletEffectID_03	RangeEffectType	RangeEffectTarType	RangeEffectSize01	RangeEffectSize02
80029	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]2000[-]生命值和[a2ff00]200[-]法力值。	10	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218019	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80030	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]5%[-]攻击力，持续10秒。	1	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218020	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80031	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]6%[-]攻击力，持续10秒。	2	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218021	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80032	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]7%[-]攻击力，持续10秒。	3	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218022	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80033	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]8%[-]攻击力，持续10秒。	4	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218023	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80034	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]9%[-]攻击力，持续10秒。	5	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218024	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80035	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]10%[-]攻击力，持续10秒。	6	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218025	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80036	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]11%[-]攻击力，持续10秒。	7	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218026	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80037	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]12%[-]攻击力，持续10秒。	8	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218027	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80038	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]13%[-]攻击力，持续10秒。	9	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218028	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80039	师门技能4	803	受到攻击时，有[a2ff00]0.2%[-]概率提升附近队友[a2ff00]14%[-]攻击力，持续10秒。	10	0	0	-1	-1	-1	-1	0	5	119	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218029	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80040	师门技能5	804	死亡时有[a2ff00]5%[-]概率无惩罚复活。	1	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238000	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80041	师门技能5	804	死亡时有[a2ff00]6%[-]概率无惩罚复活。	2	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238001	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80042	师门技能5	804	死亡时有[a2ff00]7%[-]概率无惩罚复活。	3	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238002	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80043	师门技能5	804	死亡时有[a2ff00]8%[-]概率无惩罚复活。	4	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238003	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80044	师门技能5	804	死亡时有[a2ff00]9%[-]概率无惩罚复活。	5	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238004	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80045	师门技能5	804	死亡时有[a2ff00]10%[-]概率无惩罚复活。	6	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238005	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80046	师门技能5	804	死亡时有[a2ff00]11%[-]概率无惩罚复活。	7	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238006	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80047	师门技能5	804	死亡时有[a2ff00]12%[-]概率无惩罚复活。	8	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238007	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80048	师门技能5	804	死亡时有[a2ff00]13%[-]概率无惩罚复活。	9	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238008	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80049	师门技能5	804	死亡时有[a2ff00]14%[-]概率无惩罚复活。	10	0	0	-1	-1	-1	-1	0	7	120	0	1333	0	-1	0	-1	0	-1	0	-1	0	-1	238009	-1	-1	-1	-1	-1	45	45	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80050	师门技能6	805	每分钟对附近队友布施[a2ff00]1000[-]经验和[a2ff00]100[-]金币（不会扣减布施者的经验和金币）。	1	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38000	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80051	师门技能6	805	每分钟对附近队友布施[a2ff00]2000[-]经验和[a2ff00]200[-]金币（不会扣减布施者的经验和金币）。	2	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38001	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80052	师门技能6	805	每分钟对附近队友布施[a2ff00]3000[-]经验和[a2ff00]300[-]金币（不会扣减布施者的经验和金币）。	3	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38002	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80053	师门技能6	805	每分钟对附近队友布施[a2ff00]4000[-]经验和[a2ff00]400[-]金币（不会扣减布施者的经验和金币）。	4	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38003	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80054	师门技能6	805	每分钟对附近队友布施[a2ff00]5000[-]经验和[a2ff00]500[-]金币（不会扣减布施者的经验和金币）。	5	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38004	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80055	师门技能6	805	每分钟对附近队友布施[a2ff00]6000[-]经验和[a2ff00]600[-]金币（不会扣减布施者的经验和金币）。	6	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38005	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80056	师门技能6	805	每分钟对附近队友布施[a2ff00]7000[-]经验和[a2ff00]700[-]金币（不会扣减布施者的经验和金币）。	7	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38006	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80057	师门技能6	805	每分钟对附近队友布施[a2ff00]8000[-]经验和[a2ff00]800[-]金币（不会扣减布施者的经验和金币）。	8	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38007	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80058	师门技能6	805	每分钟对附近队友布施[a2ff00]9000[-]经验和[a2ff00]900[-]金币（不会扣减布施者的经验和金币）。	9	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38008	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80059	师门技能6	805	每分钟对附近队友布施[a2ff00]10000[-]经验和[a2ff00]1000[-]金币（不会扣减布施者的经验和金币）。	10	0	0	-1	-1	-1	-1	0	7	121	0	1167	0	-1	0	-1	0	-1	0	-1	0	-1	38009	-1	-1	-1	-1	-1	46	46	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70077	世界BOSS技能1	723	生死符	1	0	0	-1	-1	-1	-1	0	20	122	0	6534	0	-1	0	-1	0	-1	0	-1	-1	-1	157002	27005	-1	-1	-1	-1	127	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70078	世界BOSS技能2	724	八荒六合唯我独尊	1	0	0	-1	-1	-1	-1	0	20	123	0	1000	0	-1	0	-1	0	-1	0	-1	-1	-1	7005	-1	-1	-1	-1	-1	128	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70079	苍山—刷出怪究极版	725	小无相功	1	0	0	-1	-1	-1	-1	0	20	44	0	1000	0	-1	0	-1	0	-1	0	-1	-1	-1	7005	-1	-1	-1	-1	-1	87	87	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70080	聚贤庄-金刚盾伤害	727	聚贤庄-金刚盾伤害	1	0	0	-1	-1	-1	-1	0	20	0	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7012	-1	-1	-1	-1	-1	110	110	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70081	燕王古墓BOSS1-帝王之相	728	帝王之相	1	0	0	-1	-1	-1	-1	0	10	101	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	47006	-1	-1	-1	-1	-1	122	122	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70082	燕王古墓BOSS2-权倾天下	729	权倾天下	1	0	0	-1	-1	-1	-1	0	20	102	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	47007	-1	-1	-1	-1	-1	123	123	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70083	燕王古墓BOSS3-皇天厚土	730	皇天厚土	1	0	0	-1	-1	-1	-1	0	20	103	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7013	87003	-1	-1	-1	-1	124	124	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70084	燕王古墓BOSS4-奉天承运	731	奉天承运	1	0	0	-1	-1	-1	-1	0	20	104	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	57002	-1	-1	-1	-1	-1	125	125	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70085	燕王古墓BOSS5-斗转星移	732	斗转星移	1	0	0	-1	-1	-1	-1	0	20	105	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	157003	-1	-1	-1	-1	-1	126	126	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70086	少室山游坦之-易筋经	733	易筋经	1	0	0	-1	-1	-1	-1	0	2	107	0	1600	0	-1	0	-1	0	-1	0	-1	0	-1	47008	-1	-1	-1	-1	-1	111	111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70087	少室山丁春秋-三笑逍遥散	734	三笑逍遥散	1	0	0	-1	-1	-1	-1	0	10	108	0	1800	0	-1	0	-1	0	-1	0	-1	0	-1	67001	-1	-1	-1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70088	少室山丁春秋-腐尸无边	735	腐尸无边	1	0	0	-1	-1	-1	-1	0	3	109	0	1300	0	-1	0	-1	0	-1	0	-1	0	-1	37002	-1	-1	-1	-1	-1	107	107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70089	少室山鸠摩智-血祭	736	血祭	1	0	9	-1	-1	-1	-1	0	2	110	0	1700	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	112	112	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70090	少室山鸠摩智-无相神功	737	无相神功	1	0	9	-1	-1	-1	-1	0	2	111	0	1700	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	113	113	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70091	少室山慕容博-以彼之道还施彼身	738	以彼之道还施彼身	1	0	0	-1	-1	-1	-1	0	2	112	0	1700	0	-1	0	-1	0	-1	0	-1	0	-1	157004	-1	-1	-1	-1	-1	114	114	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70092	少室山慕容博-复国大业	739	复国大业	1	0	9	-1	-1	-1	-1	0	2	113	0	1600	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	115	115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70093	少室山萧远山-大海无量	740	大海无量	1	0	0	-1	-1	-1	-1	0	20	114	0	1500	0	-1	0	-1	0	-1	0	-1	0	-1	57003	-1	-1	-1	-1	-1	108	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70094	少室山萧远山-袈裟伏魔功	741	袈裟伏魔功	1	0	0	-1	-1	-1	-1	0	20	115	0	1600	0	-1	0	-1	0	-1	0	-1	0	-1	117001	27010	7017	-1	-1	-1	109	109	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90101	世界地图传送技	901	世界地图传送技	1	0	13	-1	-1	-1	-1	0	2	-1	5000	6000	5000	401	1000	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90102	切线专用传送技能	902	切线专用传送技能	1	0	13	-1	-1	-1	-1	0	2	-1	5000	6000	5000	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90103	结婚播放动作技能-1	903	结婚播放动作技能	1	0	13	-1	-1	-1	-1	0	2	-1	5000	6000	5000	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90104	结婚播放动作技能-2	903	结婚播放动作技能	1	0	13	-1	-1	-1	-1	0	2	-1	5000	6000	5000	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90105	结婚播放动作技能-3	903	结婚播放动作技能	1	0	13	-1	-1	-1	-1	0	2	-1	5000	6000	5000	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90201	珍珑棋局段延庆	909	段家剑	1	0	0	-1	-1	-1	-1	0	4	125	0	1500	0	-1	0	-1	0	-1	0	-1	0	-1	248011	-1	-1	-1	-1	-1	161	161	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90202	珍珑棋局苏星河	910	天鉴神功	1	0	0	-1	-1	-1	-1	0	4	126	0	1500	0	-1	0	-1	0	-1	0	-1	0	-1	248012	-1	-1	-1	-1	-1	162	162	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90203	珍珑棋局远古棋魂	911	落雷	1	0	8	-1	-1	-1	-1	0	8	127	0	1500	0	-1	0	-1	0	-1	0	-1	0	-1	248013	-1	-1	-1	-1	-1	163	163	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
